"","Group.1","population_size","parent_size","rank","mutation_variation","mating","crossover_rate","mutation_rate","sigmaShare","alphaShare","score"
"162",162,27,168,1.26071182591841,0.255704939365387,3,0.678803519625217,0.208414051798172,1.62895992491394,2,0.3179827219151
"341",341,37,80,1.69102451303042,0.0810417030006647,5,0.928450400196016,0.0499047751072794,1.41891424264759,2,0.315520235291061
"199",199,60,170,1.48934521246701,0.21554850153625,6,0.797646519169211,0.0166062213247642,1.31868727691472,1,0.311480784254497
"292",292,10,80,1.68272154978476,0.132680387049913,9,0.608258634340018,0.195162840886042,0.400270881131291,2,0.306334915690129
"240",240,47,176,1.65058878706768,0.0389410642907023,4,0.902437544520944,0.449954870156944,1.52360750874504,2,0.291965506105934
"239",239,5,32,1.76410806854255,0.304511998966336,6,0.76760136205703,0.302049024612643,1.14523896668106,2,0.283845558401362
"95",95,33,158,1.38489652443677,0.315012980997562,17,0.721661838050932,0.18930823309347,0.885700549930334,1,0.283701439145846
"102",102,60,130,1.68479629992507,0.0276120319031179,25,0.829233854822814,0.466618770733476,0.57154059689492,1,0.275919645199634
"6",6,55,120,1.55891520925798,0.242529007978737,13,0.997403406258673,0.296967379399575,0.305984918493778,2,0.275765785650927
"87",87,19,100,1.37354560685344,0.17628108728677,15,0.788577874936163,0.129483440076001,1.59440900012851,2,0.274370059229163
"288",288,29,162,1.34013355993666,0.0906013707630336,10,0.864133537560701,0.211411833763123,0.752272783778608,2,0.273801296578153
"120",120,24,136,1.60342942611314,0.0802145804278553,3,0.845263758301735,0.230460425023921,1.52820583013818,2,0.272925467354258
"257",257,57,156,1.39680478395894,0.0345344619825482,21,0.983523849304765,0.499583092867397,0.607887264806777,1,0.257056019109344
"320",320,23,76,1.33802014030516,0.375177633948624,7,0.860725398268551,0.234476107754745,0.922939874231815,2,0.250165976628621
"395",395,45,110,1.24558325749822,0.123120966181159,13,0.938422818481922,0.175746438442729,0.273241235408932,2,0.239864982718045
"308",308,17,68,1.57111532622948,0.0563380988314748,18,0.756679597962648,0.358015898964368,0.5027249394916,1,0.236128156923666
"317",317,52,116,1.69714741660282,0.301807516627014,5,0.985423272941262,0.0581782489316538,1.6967140128836,1,0.235462603578786
"334",334,20,166,1.78923342595808,0.219779001548886,20,0.730764354392886,0.16241764195729,1.30452392203733,1,0.234955044121531
"155",155,3,90,1.72259221114218,0.286756198108196,15,0.680163233261555,0.315845953067765,0.230411220807582,1,0.23400814053445
"226",226,26,176,1.65229319413193,0.300615009944886,25,0.943102500867099,0.464938119868748,1.85184590145946,2,0.233975020077388
"3",3,59,134,1.57099109077826,0.113406675308943,5,0.763450281322002,0.333757739863358,0.551879219710827,2,0.232213090801166
"216",216,40,160,1.55360094001517,0.290547336451709,5,0.722885707300156,0.42907468508929,0.573828892782331,2,0.23201604141689
"204",204,49,166,1.68260648413561,0.151173425745219,16,0.682276017218828,0.270893039414659,1.12951527023688,1,0.23059314621006
"54",54,52,124,1.23787893829867,0.115074013080448,5,0.804927439987659,0.0835375699680299,1.70530688855797,2,0.224716985430371
"299",299,20,114,1.63394847507589,0.300499725714326,20,0.714507523737848,0.134243942564353,0.512742874212563,1,0.223921526761566
"137",137,56,130,1.54239456960931,0.0531454130075872,17,0.679957760032266,0.222072454751469,1.79812156036496,2,0.217164364876012
"251",251,9,102,1.73682543346658,0.206308091804385,3,0.719539386406541,0.228082884801552,1.2015817114152,2,0.214322578196769
"12",12,29,102,1.56733113848604,0.234778640605509,6,0.953452189266682,0.462765360251069,1.35677693225443,2,0.213038287042178
"215",215,13,86,1.34469108162448,0.198281773272902,4,0.977214311342686,0.210851789684966,0.330559230409563,2,0.206706236996679
"129",129,49,180,1.35160995363258,0.0984725548885763,3,0.852087994012982,0.156740336911753,1.04406947782263,1,0.204609574266777
"260",260,33,86,1.35683217477053,0.326854313816875,3,0.995125795807689,0.0382180855376646,0.527397992089391,2,0.204142025712058
"273",273,16,80,1.33737274040468,0.296066620945931,14,0.985067117400467,0.163208383484744,0.168128431309015,2,0.203682760447388
"62",62,11,92,1.32940535363741,0.23406390612945,24,0.954036065377295,0.486856080126017,1.47794131981209,2,0.203617731964147
"37",37,13,54,1.35295258923434,0.263956069480628,20,0.902607345487922,0.176972859306261,1.81009178888053,1,0.201524437262823
"67",67,3,70,1.39759138002992,0.229903935361654,20,0.777742511499673,0.447808050201274,1.46041702479124,2,0.200372159628522
"363",363,28,180,1.42561784363352,0.130276296660304,9,0.783541300240904,0.400452951551415,1.57939581852406,1,0.199693937174534
"333",333,12,112,1.75331965838559,0.202966516837478,24,0.96410167273134,0.00186174584086984,1.7500559440814,1,0.199219711072765
"130",130,60,156,1.79220886230469,0.334316860232502,25,0.799354734364897,0.432408487424254,1.9998904610984,2,0.195965574859007
"265",265,46,154,1.53709955778904,0.158367756009102,3,0.902821386046708,0.224182720761746,1.93906218139455,1,0.195963153565145
"310",310,32,92,1.62362430067733,0.223879498708993,6,0.989655975624919,0.115263782441616,0.179699161555618,1,0.18902776513819
"172",172,26,136,1.2347635852173,0.153973812889308,25,0.691741215344518,0.179274391965009,1.5791132915765,1,0.186702000968401
"159",159,20,126,1.54206458008848,0.185450827889144,7,0.9099899048917,0.336659173015505,0.999309194274247,1,0.186336027574565
"325",325,34,160,1.51429158858955,0.187256873771548,10,0.829183351527899,0.153974570566788,0.357546394690871,1,0.184230391708646
"73",73,32,148,1.79611430433579,0.215311093721539,11,0.864946527779102,0.432192112086341,1.03314111893997,2,0.18309933742011
